% Version 1.00
%
%freq[Hz],re:Agua,im:Agua,re:concentracao 0,1g/L,im:concentracao 0,1g/L,re:concentracao 0,5g/L,im:concentracao 0,5g/L,re:concentracao 0,75g/L,im:concentracao 0,75g/L,re:concentracao 1,0g/L,im:concentracao 1,0g/L
1.0000000000000001E-00,-9.0613050068954787E-02,6.1964043789713586E-03,-9.0356222938988692E-02,4.2339271631846188E-03,-9.0418051105041503E-02,4.2629829901683824E-03,-9.9740161824251453E-02,7.1085002242724880E-03,-1.0367116029560920E-01,8.2639658361221280E-03,
1.0049999999999999E-00,-9.4889065404075226E-02,1.0915385822184501E-02,-9.4598190613350161E-02,8.9357270690320033E-03,-9.4652699615287036E-02,8.9724657261108422E-03,-1.0385834734205070E-01,1.1974263359617980E-02,-1.0775318355918920E-01,1.3195966404591320E-02,
1.0100000000000000E-00,-9.8517065629984982E-02,1.3840480269575579E-02,-9.8181388924375043E-02,1.1813228374833690E-02,-9.8228698003146389E-02,1.1863485957480820E-02,-1.0737007623116680E-01,1.4978859102902980E-02,-1.1124479406175281E-01,1.6282834306876510E-02,
1.0149999999999999E-00,-1.0081584661418770E-01,1.9818859879282998E-02,-1.0047600073726630E-01,1.7707259186588109E-02,-1.0051371548763130E-01,1.7730207052068899E-02,-1.0956714639483379E-01,2.0925515733555479E-02,-1.1337978711550049E-01,2.2275043623223599E-02,
1.0200000000000000E-00,-1.0331979560097131E-01,2.5691489170731951E-02,-1.0300306783539370E-01,2.3508223952368200E-02,-1.0306406040472800E-01,2.3539983816793640E-02,-1.1206155697832260E-01,2.6800322085952240E-02,-1.1579997928049590E-01,2.8169924712429399E-02,
1.0249999999999999E-00,-1.0402037400034971E-01,3.2683890150060832E-02,-1.0376119123934111E-01,3.0412730959906788E-02,-1.0380808877996070E-01,3.0433849641607860E-02,-1.1275288067017850E-01,3.3799461696916187E-02,-1.1650571798864000E-01,3.5154969534706940E-02,
1.0300000000000000E-00,-1.0374262131064330E-01,3.8764406897412423E-02,-1.0355547102518881E-01,3.6478918326146102E-02,-1.0362758673502810E-01,3.6463113267888272E-02,-1.1250067190515139E-01,3.9906828576871597E-02,-1.1625029668762139E-01,4.1319417357997171E-02,
1.0349999999999998E-00,-1.0035470289474881E-01,4.2819800784892371E-02,-1.0021017418146100E-01,4.0479955854035667E-02,-1.0033905618852770E-01,4.0458375459919753E-02,-1.0919303833203750E-01,4.3951114512662481E-02,-1.1293432296832440E-01,4.5369368950822428E-02,
1.0400000000000001E-00,-9.8286565678813012E-02,4.8179511124849417E-02,-9.8209102337658172E-02,4.5776144151945593E-02,-9.8319452123975415E-02,4.5797497718821717E-02,-1.0712600814352460E-01,4.9318038532471770E-02,-1.1087277784085910E-01,5.0765270682141511E-02,
1.0450000000000000E-00,-9.4643298699555456E-02,5.1503811251131841E-02,-9.4616260066733349E-02,4.9094487034507930E-02,-9.4743267445227083E-02,4.9108678191647742E-02,-1.0354723091682359E-01,5.2676839394803048E-02,-1.0729945645895610E-01,5.4146848303121463E-02,
1.0500000000000001E-00,-8.9181796212579101E-02,5.3292702612171859E-02,-8.9213494364720911E-02,5.0837171795724868E-02,-8.9344808330379513E-02,5.0848069603287901E-02,-9.8165643558599094E-02,5.4423220384296471E-02,-1.0193609816476169E-01,5.5907472850051647E-02,
1.0550000000000000E-00,-8.4535473450105925E-02,5.2037569008391293E-02,-8.4631899298166682E-02,4.9558185842724922E-02,-8.4772368084249899E-02,4.9591326412928023E-02,-9.3645708766880123E-02,5.3185026059607572E-02,-9.7457302257032322E-02,5.4667171113792733E-02,
1.0600000000000001E-00,-8.0024000408517648E-02,5.0086834607367153E-02,-8.0195113870492107E-02,4.7561427081181003E-02,-8.0322572489556918E-02,4.7620767005665601E-02,-8.9290108673311969E-02,5.1248254273008678E-02,-9.3133692407290358E-02,5.2742647098688852E-02,
1.0649999999999999E-00,-7.3676808585530246E-02,4.7473790261191390E-02,-7.3925792332220741E-02,4.4901664797158951E-02,-7.4041009541262082E-02,4.4972298650921630E-02,-8.3108962823304655E-02,4.8598391073903770E-02,-8.7007371733169275E-02,5.0105693238659640E-02,
1.0700000000000000E-00,-7.0017220240515099E-02,4.4340784889174513E-02,-7.0355211715612792E-02,4.1783200520830351E-02,-7.0457470723221602E-02,4.1841862418941507E-02,-7.9591914972231989E-02,4.5517225669531682E-02,-8.3557504315265568E-02,4.7044328437917012E-02,
1.0749999999999999E-00,-6.6856448272267763E-02,3.9148897545633290E-02,-6.7278175931201750E-02,3.6585884623295047E-02,-6.7364179329360979E-02,3.6612421556894308E-02,-7.6627303365190677E-02,4.0377568798445063E-02,-8.0682923098597509E-02,4.1934114571501091E-02,
1.0800000000000000E-00,-6.4595953683313168E-02,3.3405032787457170E-02,-6.5096863180421904E-02,3.0833049233645649E-02,-6.5197456769686885E-02,3.0864094301791961E-02,-7.4604773254646511E-02,3.4712239723974220E-02,-7.8731409083734966E-02,3.6293017396935877E-02,
1.0849999999999999E-00,-6.2093392806462797E-02,2.7565917633891619E-02,-6.2651248361350553E-02,2.4980318662266739E-02,-6.2754098982191489E-02,2.5016852131395921E-02,-7.2300041493247508E-02,2.8937382358117641E-02,-7.6487147371106221E-02,3.0577915226179121E-02,
1.0900000000000002E-00,-6.2352749571685552E-02,2.4110755423436749E-02,-6.3007365818016914E-02,2.1526501883727511E-02,-6.3094279286835503E-02,2.1569328500620662E-02,-7.2731988881190493E-02,2.5629796927439691E-02,-7.6976032381962156E-02,2.7326585227701639E-02,
1.0950000000000000E-00,-6.1841414436286893E-02,1.9457083493122241E-02,-6.2564573483782748E-02,1.6874769903992389E-02,-6.2650069420175952E-02,1.6902912685560420E-02,-7.2387910753252016E-02,2.1086821893195461E-02,-7.6739386572965085E-02,2.2834109480308510E-02,
1.1000000000000001E-00,-6.3935544082543636E-02,1.8366638162384940E-02,-6.4711006630568613E-02,1.5823834671134570E-02,-6.4819185576722740E-02,1.5850197644012270E-02,-7.4559058230117409E-02,2.0178596642090631E-02,-7.8956160707455494E-02,2.2032194090256071E-02,
1.1050000000000000E-00,-6.5665745926720157E-02,1.4810476664668989E-02,-6.6519109778439736E-02,1.2289384294652770E-02,-6.6616509818506628E-02,1.2326127842085460E-02,-7.6443461363878126E-02,1.6831471421237299E-02,-8.0907694996710910E-02,1.8771665179286780E-02,
