% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:Trc14_S11,im:Trc14_S11,
1.000000000000000E+009,-1.302331537008286E-001,-9.723219275474548E-001,-1.015967652201653E-001,2.589216455817223E-005,
1.004549590536852E+009,-1.386906951665878E-001,-9.711087942123413E-001,-1.015634313225746E-001,2.515274565666914E-003,
1.009099181073703E+009,-1.466273814439774E-001,-9.692994356155396E-001,-9.986422955989838E-002,1.607749145478010E-003,
1.013648771610555E+009,-1.543061733245850E-001,-9.678586125373840E-001,-9.971733391284943E-002,1.643367344513536E-003,
1.018198362147407E+009,-1.616914868354797E-001,-9.651934504508972E-001,-1.000617519021034E-001,1.189783215522766E-003,
1.022747952684259E+009,-1.690254509449005E-001,-9.633456468582153E-001,-1.007577851414681E-001,-3.210248542018235E-005,
1.027297543221110E+009,-1.758911311626434E-001,-9.616995453834534E-001,-1.006632149219513E-001,2.654410898685455E-003,
1.031847133757962E+009,-1.823381930589676E-001,-9.595591425895691E-001,-1.011927351355553E-001,2.069108420982957E-003,
1.036396724294814E+009,-1.901653409004211E-001,-9.575828313827515E-001,-1.007881090044975E-001,1.483736094087362E-003,
1.040946314831665E+009,-1.967603862285614E-001,-9.562503695487976E-001,-1.038050726056099E-001,3.017971757799387E-003,
1.045495905368517E+009,-2.035663425922394E-001,-9.552605152130127E-001,-1.055704206228256E-001,3.404084360226989E-003,
1.050045495905369E+009,-2.112752348184586E-001,-9.541705250740051E-001,-1.030057966709137E-001,4.834034945815802E-003,
1.054595086442220E+009,-2.194858640432358E-001,-9.531197547912598E-001,-1.047394722700119E-001,5.674217361956835E-003,
1.059144676979072E+009,-2.269523143768311E-001,-9.520221948623657E-001,-1.037015393376350E-001,8.230998180806637E-003,
1.063694267515924E+009,-2.349040657281876E-001,-9.504138827323914E-001,-1.040063872933388E-001,1.024964638054371E-002,
1.068243858052775E+009,-2.430396527051926E-001,-9.489398598670960E-001,-1.012498736381531E-001,1.127509959042072E-002,
1.072793448589627E+009,-2.510676980018616E-001,-9.464431405067444E-001,-1.010614559054375E-001,1.351580582559109E-002,
1.077343039126479E+009,-2.594929337501526E-001,-9.446963667869568E-001,-9.954111278057098E-002,1.433708611875773E-002,
1.081892629663330E+009,-2.669432759284973E-001,-9.423765540122986E-001,-9.953058511018753E-002,1.519134826958180E-002,
1.086442220200182E+009,-2.758697569370270E-001,-9.404104948043823E-001,-9.822569787502289E-002,1.537265256047249E-002,
1.090991810737034E+009,-2.838664054870606E-001,-9.379070401191711E-001,-9.613183885812759E-002,1.591321453452110E-002,
1.095541401273885E+009,-2.918967902660370E-001,-9.360957741737366E-001,-9.548274427652359E-002,1.617203094065189E-002,
1.100090991810737E+009,-3.004703223705292E-001,-9.331662058830261E-001,-9.411142766475678E-002,1.628639735281467E-002,
1.104640582347589E+009,-3.086195886135101E-001,-9.295254349708557E-001,-9.301590174436569E-002,1.753770001232624E-002,
1.109190172884440E+009,-3.171032667160034E-001,-9.273521900177002E-001,-9.212206304073334E-002,1.658728346228600E-002,
1.113739763421292E+009,-3.253396749496460E-001,-9.237881898880005E-001,-9.151742607355118E-002,1.711602881550789E-002,
1.118289353958144E+009,-3.334802985191345E-001,-9.209213256835938E-001,-9.035851061344147E-002,1.911822147667408E-002,
1.122838944494995E+009,-3.415664434432983E-001,-9.174965620040894E-001,-8.958920836448669E-002,1.835023984313011E-002,
1.127388535031847E+009,-3.500066399574280E-001,-9.150595068931580E-001,-8.646734803915024E-002,1.893812976777554E-002,
1.131938125568699E+009,-3.586668372154236E-001,-9.114604592323303E-001,-8.872211724519730E-002,2.120983600616455E-002,
1.136487716105551E+009,-3.678053021430969E-001,-9.078279733657837E-001,-8.600803464651108E-002,2.126773074269295E-002,
1.141037306642402E+009,-3.762309551239014E-001,-9.042565822601318E-001,-8.213879913091660E-002,2.152913063764572E-002,
1.145586897179254E+009,-3.850535154342651E-001,-9.002122282981873E-001,-8.146931231021881E-002,2.303891070187092E-002,
1.150136487716106E+009,-3.945319354534149E-001,-8.959178924560547E-001,-7.778027653694153E-002,2.314496599137783E-002,
