% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:Trc14_S11,im:Trc14_S11,
1.000000000000000E+009,-1.304012387990952E-001,-9.722298979759216E-001,-1.016055643558502E-001,2.074252406600863E-004,
1.004549590536852E+009,-1.387192755937576E-001,-9.709708094596863E-001,-1.015470772981644E-001,2.692783484235406E-003,
1.009099181073703E+009,-1.468380242586136E-001,-9.692537784576416E-001,-9.984328597784042E-002,1.771687413565815E-003,
1.013648771610555E+009,-1.542906612157822E-001,-9.677897095680237E-001,-9.965052455663681E-002,1.789874397218227E-003,
1.018198362147407E+009,-1.619272977113724E-001,-9.651942849159241E-001,-1.000592634081841E-001,1.281508477404714E-003,
1.022747952684259E+009,-1.689527779817581E-001,-9.632467627525330E-001,-1.007904335856438E-001,8.897246152628213E-005,
1.027297543221110E+009,-1.757371276617050E-001,-9.615275859832764E-001,-1.007056087255478E-001,2.781885210424662E-003,
1.031847133757962E+009,-1.823525130748749E-001,-9.595003724098206E-001,-1.012104675173760E-001,2.155597088858485E-003,
1.036396724294814E+009,-1.900127530097961E-001,-9.577312469482422E-001,-1.008135899901390E-001,1.646849326789379E-003,
1.040946314831665E+009,-1.968444883823395E-001,-9.562712907791138E-001,-1.037980690598488E-001,3.123340196907520E-003,
1.045495905368517E+009,-2.036889493465424E-001,-9.549937844276428E-001,-1.054903641343117E-001,3.461446147412062E-003,
1.050045495905369E+009,-2.114485651254654E-001,-9.540774822235107E-001,-1.029262989759445E-001,4.905945621430874E-003,
1.054595086442220E+009,-2.196134626865387E-001,-9.531234502792358E-001,-1.047819480299950E-001,5.677573848515749E-003,
1.059144676979072E+009,-2.271030992269516E-001,-9.518284201622009E-001,-1.036832779645920E-001,8.271466009318829E-003,
1.063694267515924E+009,-2.350274473428726E-001,-9.502382874488831E-001,-1.040069684386253E-001,1.027321629226208E-002,
1.068243858052775E+009,-2.433136254549027E-001,-9.487043023109436E-001,-1.012757644057274E-001,1.137047354131937E-002,
1.072793448589627E+009,-2.512485980987549E-001,-9.460875391960144E-001,-1.010783314704895E-001,1.364917866885662E-002,
1.077343039126479E+009,-2.596742212772369E-001,-9.444991946220398E-001,-9.953280538320541E-002,1.445734687149525E-002,
1.081892629663330E+009,-2.671546638011932E-001,-9.420481920242310E-001,-9.951683878898621E-002,1.537796575576067E-002,
1.086442220200182E+009,-2.759010195732117E-001,-9.400551915168762E-001,-9.816363453865051E-002,1.558676548302174E-002,
1.090991810737034E+009,-2.839460372924805E-001,-9.376944899559021E-001,-9.599806368350983E-002,1.618550345301628E-002,
1.095541401273885E+009,-2.918899059295654E-001,-9.357967972755432E-001,-9.526088088750839E-002,1.639086380600929E-002,
1.100090991810737E+009,-3.005437254905701E-001,-9.331233501434326E-001,-9.389768540859222E-002,1.645075343549252E-002,
1.104640582347589E+009,-3.087650537490845E-001,-9.295014739036560E-001,-9.279491007328033E-002,1.773656532168388E-002,
1.109190172884440E+009,-3.172658979892731E-001,-9.272685647010803E-001,-9.184041619300842E-002,1.673789322376251E-002,
1.113739763421292E+009,-3.253668248653412E-001,-9.236593842506409E-001,-9.122181683778763E-002,1.723666675388813E-002,
1.118289353958144E+009,-3.336834907531738E-001,-9.209398031234741E-001,-9.004417061805725E-002,1.928512379527092E-002,
1.122838944494995E+009,-3.417675793170929E-001,-9.175086021423340E-001,-8.920717239379883E-002,1.849770732223988E-002,
1.127388535031847E+009,-3.502868115901947E-001,-9.147641658782959E-001,-8.599101752042770E-002,1.905476115643978E-002,
1.131938125568699E+009,-3.588903248310089E-001,-9.111919403076172E-001,-8.823104202747345E-002,2.130850777029991E-002,
1.136487716105551E+009,-3.682340383529663E-001,-9.077184796333313E-001,-8.550219982862473E-002,2.133860811591148E-002,
1.141037306642402E+009,-3.765986561775208E-001,-9.040760397911072E-001,-8.154401183128357E-002,2.156290598213673E-002,
1.145586897179254E+009,-3.855923116207123E-001,-9.000886678695679E-001,-8.081467449665070E-002,2.306719869375229E-002,
1.150136487716106E+009,-3.950503170490265E-001,-8.956771492958069E-001,-7.703732699155808E-002,2.307233586907387E-002,
1.154686078252957E+009,-4.048564136028290E-001,-8.912492990493774E-001,-7.397574186325073E-002,2.164469845592976E-002,
1.159235668789809E+009,-4.140686988830566E-001,-8.865904211997986E-001,-6.982585042715073E-002,2.123173512518406E-002,
1.163785259326661E+009,-4.242260456085205E-001,-8.818581700325012E-001,-6.693366169929504E-002,1.918139494955540E-002,
1.168334849863512E+009,-4.348108470439911E-001,-8.769454360008240E-001,-6.187342479825020E-002,1.718541793525219E-002,
1.172884440400364E+009,-4.463966488838196E-001,-8.720060586929321E-001,-5.664534121751785E-002,1.628297753632069E-002,
1.177434030937216E+009,-4.587316513061523E-001,-8.654224276542664E-001,-5.289544165134430E-002,1.489712949842215E-002,
1.181983621474067E+009,-4.710201621055603E-001,-8.583466410636902E-001,-4.686655849218369E-002,1.261992566287518E-002,
1.186533212010919E+009,-4.841150939464569E-001,-8.505106568336487E-001,-4.112281650304794E-002,8.939311839640141E-003,
1.191082802547771E+009,-4.991710782051086E-001,-8.407832980155945E-001,-3.149962052702904E-002,4.726237617433071E-003,
1.195632393084622E+009,-5.153239369392395E-001,-8.302153348922730E-001,-2.351981028914452E-002,-8.820133516564965E-004,
1.200181983621474E+009,-5.338850617408752E-001,-8.162525296211243E-001,-6.224836688488722E-003,-8.993734605610371E-003,
1.204731574158326E+009,-5.557537078857422E-001,-7.977321743965149E-001,1.106143742799759E-002,-2.146399393677712E-002,
1.209281164695178E+009,-5.821404457092285E-001,-7.718254327774048E-001,3.318761661648750E-002,-4.065448045730591E-002,
1.213830755232029E+009,-6.135402917861939E-001,-7.327651977539063E-001,6.172258406877518E-002,-7.182651013135910E-002,
1.218380345768881E+009,-6.493491530418396E-001,-6.656849384307861E-001,9.613958001136780E-002,-1.314851939678192E-001,
1.222929936305733E+009,-6.708323955535889E-001,-5.388568043708801E-001,1.274973601102829E-001,-2.542212605476379E-001,
1.227479526842584E+009,-5.740262269973755E-001,-3.165305256843567E-001,4.579243436455727E-002,-4.820571541786194E-001,
1.232029117379436E+009,-1.775758415460587E-001,-2.801869511604309E-001,-3.516263365745544E-001,-5.567598342895508E-001,
1.236578707916287E+009,-3.963401913642883E-002,-6.109168529510498E-001,-5.306165814399719E-001,-2.383746057748795E-001,
1.241128298453139E+009,-1.388816535472870E-001,-7.815470099449158E-001,-4.578477442264557E-001,-5.343253910541534E-002,
1.245677888989991E+009,-2.286071777343750E-001,-8.373596668243408E-001,-3.794845342636108E-001,1.765961013734341E-002,
1.250227479526843E+009,-2.914224267005920E-001,-8.548609018325806E-001,-3.257301151752472E-001,4.549720883369446E-002,
1.254777070063694E+009,-3.359532058238983E-001,-8.591796159744263E-001,-2.884564995765686E-001,5.902825668454170E-002,
1.259326660600546E+009,-3.695004582405090E-001,-8.587182164192200E-001,-2.604858875274658E-001,6.584593653678894E-002,
1.263876251137398E+009,-3.956494629383087E-001,-8.552085161209106E-001,-2.413012385368347E-001,6.983463466167450E-002,
1.268425841674249E+009,-4.174725413322449E-001,-8.509409427642822E-001,-2.259317487478256E-001,7.119018584489822E-002,
1.272975432211101E+009,-4.358706474304199E-001,-8.458447456359863E-001,-2.141313403844833E-001,7.287043333053589E-002,
1.277525022747953E+009,-4.517992436885834E-001,-8.411524295806885E-001,-2.040446996688843E-001,7.490392029285431E-002,
1.282074613284804E+009,-4.661259353160858E-001,-8.361641764640808E-001,-1.963975727558136E-001,7.427874952554703E-002,
1.286624203821656E+009,-4.792470037937164E-001,-8.313080072402954E-001,-1.886921823024750E-001,7.723282277584076E-002,
1.291173794358508E+009,-4.911572933197022E-001,-8.257610201835632E-001,-1.818806082010269E-001,7.742093503475189E-002,
1.295723384895360E+009,-5.025258064270020E-001,-8.201215267181397E-001,-1.776987761259079E-001,7.810998708009720E-002,
1.300272975432211E+009,-5.125876665115356E-001,-8.147549629211426E-001,-1.711771637201309E-001,7.881388813257217E-002,
1.304822565969063E+009,-5.229812860488892E-001,-8.088765144348145E-001,-1.670934557914734E-001,7.713229209184647E-002,
1.309372156505914E+009,-5.313851833343506E-001,-8.027291297912598E-001,-1.626937687397003E-001,7.792878895998001E-002,
1.313921747042766E+009,-5.401731729507446E-001,-7.967258691787720E-001,-1.583550125360489E-001,7.751979678869247E-002,
