% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:Trc14_S11,im:Trc14_S11,
1.000000000000000E+009,-1.509442472759400E-001,-9.854777878680584E-001,-9.035622293898869E-002,4.233927163184619E-003,
1.005000000000000E+009,-1.598206699216838E-001,-9.832648574437413E-001,-9.459819061335016E-002,8.935727069032003E-003,
1.010000000000000E+009,-1.677612259747122E-001,-9.808271791778210E-001,-9.818138892437504E-002,1.181322837483369E-002,
1.015000000000000E+009,-1.746712142858003E-001,-9.784882856078402E-001,-1.004760007372663E-001,1.770725918658811E-002,
1.020000000000000E+009,-1.816323845172320E-001,-9.773579787299144E-001,-1.030030678353937E-001,2.350822395236820E-002,
1.025000000000000E+009,-1.888032983580266E-001,-9.764112758200119E-001,-1.037611912393411E-001,3.041273095990679E-002,
1.030000000000000E+009,-1.960036726972939E-001,-9.760826710611622E-001,-1.035554710251888E-001,3.647891832614610E-002,
1.035000000000000E+009,-2.039042130724431E-001,-9.751133943442202E-001,-1.002101741814610E-001,4.047995585403567E-002,
1.040000000000000E+009,-2.118447411658410E-001,-9.748676517810887E-001,-9.820910233765817E-002,4.577614415194559E-002,
1.045000000000000E+009,-2.205587041226416E-001,-9.732562445772834E-001,-9.461626006673335E-002,4.909448703450793E-002,
1.050000000000000E+009,-2.286681853897757E-001,-9.719761336045334E-001,-8.921349436472091E-002,5.083717179572487E-002,
1.055000000000000E+009,-2.381615547645559E-001,-9.700345471504414E-001,-8.463189929816668E-002,4.955818584272492E-002,
1.060000000000000E+009,-2.472043687078208E-001,-9.678015602318913E-001,-8.019511387049211E-002,4.756142708118100E-002,
1.065000000000000E+009,-2.567313454936038E-001,-9.658945028745993E-001,-7.392579233222074E-002,4.490166479715895E-002,
1.070000000000000E+009,-2.660399672604653E-001,-9.633437850142007E-001,-7.035521171561279E-002,4.178320052083035E-002,
1.075000000000000E+009,-2.765855444285432E-001,-9.601529833652596E-001,-6.727817593120175E-002,3.658588462329505E-002,
1.080000000000000E+009,-2.860312227350118E-001,-9.573783149726564E-001,-6.509686318042190E-002,3.083304923364565E-002,
1.085000000000000E+009,-2.966679303701720E-001,-9.541702540121153E-001,-6.265124836135055E-002,2.498031866226674E-002,
1.090000000000000E+009,-3.066184270067091E-001,-9.511644324659569E-001,-6.300736581801691E-002,2.152650188372751E-002,
1.095000000000000E+009,-3.159208585754031E-001,-9.476340996487906E-001,-6.256457348378275E-002,1.687476990399239E-002,
1.100000000000000E+009,-3.258003549861755E-001,-9.438192027873514E-001,-6.471100663056861E-002,1.582383467113457E-002,
1.105000000000000E+009,-3.356553516301028E-001,-9.399850648439947E-001,-6.651910977843974E-002,1.228938429465277E-002,
1.110000000000000E+009,-3.449749718275132E-001,-9.357246691192573E-001,-6.992745435239738E-002,1.486539504438546E-002,
1.115000000000000E+009,-3.541633454146529E-001,-9.318257666300504E-001,-7.385621595343619E-002,1.327806063739384E-002,
1.120000000000000E+009,-3.634784784570182E-001,-9.276446064616014E-001,-7.652502593797741E-002,1.537818734859464E-002,
1.125000000000000E+009,-3.733935769767540E-001,-9.245771234927617E-001,-7.941813279293584E-002,1.987274382315029E-002,
1.130000000000000E+009,-3.836826003421504E-001,-9.201957278857701E-001,-8.361817894873749E-002,2.523871418657233E-002,
1.135000000000000E+009,-3.931350150335123E-001,-9.163487390993071E-001,-8.352053306683102E-002,3.187378267271035E-002,
1.140000000000000E+009,-4.031535867252968E-001,-9.123438947002205E-001,-8.215720676540282E-002,3.787241551162950E-002,
1.145000000000000E+009,-4.137856580325646E-001,-9.074227011155966E-001,-8.034403390402010E-002,4.530479674923420E-002,
1.150000000000000E+009,-4.243342856611041E-001,-9.028158220217467E-001,-7.661194040279758E-002,4.966160713296965E-002,
1.155000000000000E+009,-4.352113207193256E-001,-8.984425909763312E-001,-7.075466997524217E-002,5.347742051325796E-002,
1.160000000000000E+009,-4.467135870160099E-001,-8.928236509684958E-001,-6.611541738611178E-002,5.848010721977807E-002,
1.165000000000000E+009,-4.588573264686988E-001,-8.873074594485721E-001,-5.688294355277739E-002,5.962699788674888E-002,
1.170000000000000E+009,-4.708716274821915E-001,-8.808577796341240E-001,-4.887612307901090E-002,5.885400220037293E-002,
1.175000000000000E+009,-4.840494991688547E-001,-8.746046732001489E-001,-4.135453527476473E-002,5.669951194042686E-002,
1.180000000000000E+009,-4.976554803324159E-001,-8.659621965148772E-001,-2.839782819610316E-002,5.309755978332544E-002,
1.185000000000000E+009,-5.120123486780779E-001,-8.566810243893103E-001,-1.931814355553378E-002,4.719105062756029E-002,
1.190000000000000E+009,-5.279167908107516E-001,-8.462823422484788E-001,-8.185550179386578E-003,3.733309280995475E-002,
1.195000000000000E+009,-5.459368788464671E-001,-8.332691473115328E-001,7.239871064094291E-003,2.597193431852579E-002,
1.200000000000000E+009,-5.660701000070322E-001,-8.163278903582170E-001,2.345116544916225E-002,9.465264477843710E-003,
1.205000000000000E+009,-5.915579495472434E-001,-7.935964217398492E-001,4.354651990363021E-002,-1.113243179593834E-002,
1.210000000000000E+009,-6.210109769164605E-001,-7.599284863775986E-001,6.710784135525558E-002,-4.404695148439129E-002,
1.215000000000000E+009,-6.567977332644071E-001,-7.036554170861787E-001,9.819235313778497E-002,-9.692632677438366E-002,
1.220000000000000E+009,-6.913767993500531E-001,-5.985888400693720E-001,1.274232315297004E-001,-1.958516009862461E-001,
1.225000000000000E+009,-6.508646000176566E-001,-3.850611447573347E-001,9.316655516324360E-002,-4.088848750143466E-001,
1.230000000000000E+009,-2.529580202904775E-001,-2.456900640448854E-001,-2.952408313731139E-001,-5.703808158035877E-001,
1.235000000000000E+009,-5.680356810509585E-002,-6.291343174844484E-001,-5.255208679414498E-001,-2.109366980469643E-001,
1.240000000000000E+009,-1.864787630066689E-001,-8.114251311486807E-001,-4.261919499954284E-001,-1.821430646291263E-002,
1.245000000000000E+009,-2.886254503237271E-001,-8.549946599711786E-001,-3.434342942626122E-001,4.028676393573974E-002,
1.250000000000000E+009,-3.526793699333651E-001,-8.643935513746593E-001,-2.916450802502749E-001,6.181267243900968E-002,
1.255000000000000E+009,-3.971862433196546E-001,-8.612029287315218E-001,-2.620168969694880E-001,7.148575843790694E-002,
1.260000000000000E+009,-4.291202949004020E-001,-8.561600546654612E-001,-2.394659302139005E-001,7.966531971871649E-002,
1.265000000000000E+009,-4.535569241013678E-001,-8.498770895816118E-001,-2.243140793639910E-001,8.599605286465481E-002,
1.270000000000000E+009,-4.728720643119752E-001,-8.434003838476651E-001,-2.136024846984937E-001,9.249245524475780E-002,
1.275000000000000E+009,-4.901360854776473E-001,-8.371920547937913E-001,-2.031377791136739E-001,9.804048227263650E-002,
1.280000000000000E+009,-5.051391109541319E-001,-8.310153092047173E-001,-1.954850902584747E-001,1.045678157793633E-001,
1.285000000000000E+009,-5.177574082747557E-001,-8.249491788539184E-001,-1.857381864343591E-001,1.102802106012522E-001,
1.290000000000000E+009,-5.298113080199036E-001,-8.197370903456771E-001,-1.761961373964064E-001,1.150308754204234E-001,
1.295000000000000E+009,-5.406850788735292E-001,-8.138392320584351E-001,-1.687998857191134E-001,1.198379271358959E-001,
1.300000000000000E+009,-5.513167636914229E-001,-8.079894449096907E-001,-1.613157453514718E-001,1.210052662129659E-001,
