% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:Trc14_S11,im:Trc14_S11,
1.000000000000000E+009,-1.604492069204670E-001,-9.826959284569061E-001,-9.974016182425145E-002,7.108500224272488E-003,
1.005000000000000E+009,-1.693964996884702E-001,-9.802887081953798E-001,-1.038583473420507E-001,1.197426335961798E-002,
1.010000000000000E+009,-1.773322597938527E-001,-9.776926347243362E-001,-1.073700762311668E-001,1.497885910290298E-002,
1.015000000000000E+009,-1.841327337832750E-001,-9.751642366297177E-001,-1.095671463948338E-001,2.092551573355548E-002,
1.020000000000000E+009,-1.910364339001585E-001,-9.739799098959898E-001,-1.120615569783226E-001,2.680032208595224E-002,
1.025000000000000E+009,-1.982420886553628E-001,-9.729345758941418E-001,-1.127528806701785E-001,3.379946169691619E-002,
1.030000000000000E+009,-2.053334228751534E-001,-9.724124831829181E-001,-1.125006719051514E-001,3.990682857687160E-002,
1.035000000000000E+009,-2.131805917690681E-001,-9.714287638993693E-001,-1.091930383320375E-001,4.395111451266248E-002,
1.040000000000000E+009,-2.210961043892051E-001,-9.711185777620517E-001,-1.071260081435246E-001,4.931803853247177E-002,
1.045000000000000E+009,-2.297057476927216E-001,-9.695119965016358E-001,-1.035472309168236E-001,5.267683939480305E-002,
1.050000000000000E+009,-2.378567752592719E-001,-9.681991634483615E-001,-9.816564355859909E-002,5.442322038429647E-002,
1.055000000000000E+009,-2.473962956912398E-001,-9.661133138690919E-001,-9.364570876688012E-002,5.318502605960757E-002,
1.060000000000000E+009,-2.565098846208772E-001,-9.638357268127151E-001,-8.929010867331197E-002,5.124825427300868E-002,
1.065000000000000E+009,-2.660804841699610E-001,-9.619256173027887E-001,-8.310896282330466E-002,4.859839107390377E-002,
1.070000000000000E+009,-2.753980864161185E-001,-9.592742655194185E-001,-7.959191497223199E-002,4.551722566953168E-002,
1.075000000000000E+009,-2.860519543155493E-001,-9.559730602888419E-001,-7.662730336519068E-002,4.037756879844506E-002,
1.080000000000000E+009,-2.956261188074686E-001,-9.531206618006668E-001,-7.460477325464651E-002,3.471223972397422E-002,
1.085000000000000E+009,-3.062931448231867E-001,-9.498082375023351E-001,-7.230004149324751E-002,2.893738235811764E-002,
1.090000000000000E+009,-3.162353559522201E-001,-9.466521635181480E-001,-7.273198888119049E-002,2.562979692743969E-002,
1.095000000000000E+009,-3.255665921645465E-001,-9.429737848423784E-001,-7.238791075325202E-002,2.108682189319546E-002,
1.100000000000000E+009,-3.354146054770577E-001,-9.390785295681664E-001,-7.455905823011741E-002,2.017859664209063E-002,
1.105000000000000E+009,-3.453402290940419E-001,-9.350066412621800E-001,-7.644346136387813E-002,1.683147142123730E-002,
1.110000000000000E+009,-3.545061402265053E-001,-9.307325497041246E-001,-7.978685850178910E-002,1.959246132375251E-002,
1.115000000000000E+009,-3.638090148138523E-001,-9.266677464924999E-001,-8.374496300523857E-002,1.820752352954932E-002,
1.120000000000000E+009,-3.730537527724486E-001,-9.223188650337321E-001,-8.637926517177207E-002,2.048788260558216E-002,
1.125000000000000E+009,-3.829089156529195E-001,-9.190716599239194E-001,-8.919161383825647E-002,2.514977002170287E-002,
1.130000000000000E+009,-3.930768324285208E-001,-9.145578622527266E-001,-9.327308141165777E-002,3.073485931534579E-002,
1.135000000000000E+009,-4.024228939057348E-001,-9.105706310192715E-001,-9.307742305334757E-002,3.750199789480393E-002,
1.140000000000000E+009,-4.123380275266573E-001,-9.064717545842966E-001,-9.161380827416953E-002,4.359638468596151E-002,
1.145000000000000E+009,-4.228511853748652E-001,-9.014488467986995E-001,-8.966128335108106E-002,5.116078596837932E-002,
1.150000000000000E+009,-4.332475277404647E-001,-8.967712910046413E-001,-8.587254833653135E-002,5.560965638658345E-002,
1.155000000000000E+009,-4.440796670103517E-001,-8.923444545761707E-001,-7.996186235231671E-002,5.949607416243936E-002,
1.160000000000000E+009,-4.554524454549216E-001,-8.866033453543295E-001,-7.521353245138733E-002,6.457670410118414E-002,
1.165000000000000E+009,-4.675642315324755E-001,-8.810861033646360E-001,-6.599280277407492E-002,6.574475998617864E-002,
1.170000000000000E+009,-4.794495063911755E-001,-8.745945376067421E-001,-5.802073897959725E-002,6.502715860099789E-002,
1.175000000000000E+009,-4.926052398672731E-001,-8.682593345904426E-001,-5.055102175978059E-002,6.294584232944143E-002,
1.180000000000000E+009,-5.061178386685693E-001,-8.596843649537905E-001,-3.770778913880573E-002,5.936097060364752E-002,
1.185000000000000E+009,-5.203853352807233E-001,-8.504301814460407E-001,-2.879210607772731E-002,5.358303191015549E-002,
1.190000000000000E+009,-5.361462663913006E-001,-8.400706602163955E-001,-1.793568555251639E-002,4.389324477956415E-002,
1.195000000000000E+009,-5.539488438598865E-001,-8.271972108792144E-001,-2.849156055301423E-003,3.272202344590957E-002,
1.200000000000000E+009,-5.739369161156578E-001,-8.105272946672839E-001,1.294928757885710E-002,1.661276016105217E-002,
1.205000000000000E+009,-5.990817761677858E-001,-7.883964281209902E-001,3.250608845666152E-002,-3.380068322334284E-003,
1.210000000000000E+009,-6.280137341279818E-001,-7.556947137519982E-001,5.527043690205157E-002,-3.511120509076993E-002,
1.215000000000000E+009,-6.634187481925646E-001,-7.018134417342875E-001,8.544195459241764E-002,-8.548896747674380E-002,
1.220000000000000E+009,-6.990143282542984E-001,-6.025576388693890E-001,1.149482945634821E-001,-1.782601778352889E-001,
1.225000000000000E+009,-6.727802372463019E-001,-4.000241569804353E-001,9.334015854921347E-002,-3.790434588874679E-001,
1.230000000000000E+009,-3.076133138861586E-001,-2.233833047014306E-001,-2.611672015758434E-001,-5.729409072104335E-001,
1.235000000000000E+009,-6.011366073372047E-002,-5.921141767790958E-001,-5.388744284887678E-001,-2.308156995339328E-001,
1.240000000000000E+009,-1.851197837318674E-001,-7.953972999423773E-001,-4.450967638843043E-001,-1.825400873020892E-002,
1.245000000000000E+009,-2.911842285878328E-001,-8.446463577005872E-001,-3.587500659525004E-001,4.620271892323621E-002,
1.250000000000000E+009,-3.575520592813543E-001,-8.554636638418194E-001,-3.046452069054140E-001,6.949770321547734E-002,
1.255000000000000E+009,-4.033338677908001E-001,-8.525447003328238E-001,-2.735904230902999E-001,7.991239847728107E-002,
1.260000000000000E+009,-4.358853934662360E-001,-8.475702724324215E-001,-2.501525421927822E-001,8.838647097343996E-002,
1.265000000000000E+009,-4.607262524569470E-001,-8.412282401255408E-001,-2.343684720943244E-001,9.490050592292829E-002,
1.270000000000000E+009,-4.802204519515958E-001,-8.347009061947576E-001,-2.231540523505338E-001,1.015533132491799E-001,
1.275000000000000E+009,-4.976405500395182E-001,-8.283888482050990E-001,-2.122933523733757E-001,1.071899150255097E-001,
1.280000000000000E+009,-5.126102850475034E-001,-8.220802108371028E-001,-2.042873080432208E-001,1.138038337395386E-001,
1.285000000000000E+009,-5.252301596367193E-001,-8.159941479237870E-001,-1.942692982243515E-001,1.194876390661596E-001,
1.290000000000000E+009,-5.372916547816232E-001,-8.106875467047775E-001,-1.845013381485160E-001,1.242217262791636E-001,
1.295000000000000E+009,-5.482201189956731E-001,-8.047722465716278E-001,-1.768961363521006E-001,1.290519020171004E-001,
1.300000000000000E+009,-5.588930933282612E-001,-7.988565431205391E-001,-1.692906673501877E-001,1.302080733653026E-001,
1.305000000000000E+009,-5.684176910865133E-001,-7.933130579074299E-001,-1.606306624143530E-001,1.313268560442276E-001,
1.310000000000000E+009,-5.773029388484855E-001,-7.877416762397520E-001,-1.532189463367741E-001,1.310362384877065E-001,
1.315000000000000E+009,-5.856947224154024E-001,-7.821078208389096E-001,-1.457168957613415E-001,1.285530067045606E-001,
1.320000000000000E+009,-5.951993830541789E-001,-7.762760872728379E-001,-1.399648880371044E-001,1.255269988084813E-001,
1.325000000000000E+009,-6.040630263455236E-001,-7.708294572691117E-001,-1.342146905273336E-001,1.208805872757509E-001,
1.330000000000000E+009,-6.132146735800146E-001,-7.650961770141744E-001,-1.314386100633823E-001,1.172930915570301E-001,
1.335000000000000E+009,-6.216368794583066E-001,-7.584498189304016E-001,-1.279400915575532E-001,1.125528286908928E-001,
1.340000000000000E+009,-6.303546400783362E-001,-7.523081286503169E-001,-1.268254726827681E-001,1.079026654939007E-001,
1.345000000000000E+009,-6.385962823228577E-001,-7.461026512130641E-001,-1.255422260786450E-001,1.034961367570808E-001,
1.350000000000000E+009,-6.465910061283074E-001,-7.389547074077173E-001,-1.273793143562439E-001,9.847738601118838E-002,
1.355000000000000E+009,-6.544365682135348E-001,-7.322369960368276E-001,-1.277022569989397E-001,9.721072718762645E-002,
1.360000000000000E+009,-6.625945209862357E-001,-7.255447377734703E-001,-1.295599900526262E-001,9.441467520928379E-002,
1.365000000000000E+009,-6.700161281822037E-001,-7.182458766421400E-001,-1.306635610981538E-001,9.548537505211263E-002,
