% Version 1.00
%
%freq[Hz],re:Agua,im:Agua,re:concentracao 0,1g/L,im:concentracao 0,1g/L,re:concentracao 0,5g/L,im:concentracao 0,5g/L,re:concentracao 0,75g/L,im:concentracao 0,75g/L,re:concentracao 1,0g/L,im:concentracao 1,0g/L
1.0000000000000001E-00,-9.1715711344697276E-02,-9.7759312337259663E-01,-9.1577683559547540E-02,-9.7790097874519255E-01,-9.1366957079742780E-02,-9.7666931284956549E-01,-9.0501918168185438E-02,-9.7150558211962312E-01,-9.1263530671596538E-02,-9.7350874471664450E-01,
1.0049999999999999E-00,-1.0038023544397770E-01,-9.7659403361136798E-01,-1.0017975220432310E-01,-9.7692484571019655E-01,-9.9969651738206725E-02,-9.7571415552493401E-01,-9.9114538564732402E-02,-9.7057151667847319E-01,-9.9813403129577635E-02,-9.7252504205703738E-01,
1.0100000000000000E-00,-1.0850572429595449E-01,-9.7502959384275356E-01,-1.0831464928799971E-01,-9.7537559876070201E-01,-1.0812342443393839E-01,-9.7422152419314267E-01,-1.0736916437302250E-01,-9.6906688629871229E-01,-1.0806404310464859E-01,-9.7097793436050428E-01,
1.0149999999999999E-00,-1.1657254023920420E-01,-9.7350267110423438E-01,-1.1630795282769529E-01,-9.7382165271742183E-01,-1.1615105484165750E-01,-9.7254845898110254E-01,-1.1547563029075780E-01,-9.6744221745904579E-01,-1.1606552863121040E-01,-9.6941801929473903E-01,
1.0200000000000000E-00,-1.2449883991171350E-01,-9.7149001072121077E-01,-1.2423610896293751E-01,-9.7174314147852592E-01,-1.2400133028561720E-01,-9.7052968366561576E-01,-1.2338760169746860E-01,-9.6542397001646141E-01,-1.2402530127763750E-01,-9.6738313674926768E-01,
1.0249999999999999E-00,-1.3191518306675309E-01,-9.6941412394274995E-01,-1.3152962493621870E-01,-9.6970300336510373E-01,-1.3131455492168850E-01,-9.6838524960356376E-01,-1.3069078725263680E-01,-9.6319608042594007E-01,-1.3134671390056610E-01,-9.6520666837692271E-01,
1.0300000000000000E-00,-1.3910255292282969E-01,-9.6744741214972640E-01,-1.3869797538481610E-01,-9.6782195906881652E-01,-1.3849984015420561E-01,-9.6657322226849363E-01,-1.3783069462677461E-01,-9.6121530604554462E-01,-1.3847033596038821E-01,-9.6325618076324482E-01,
1.0349999999999998E-00,-1.4631816800167061E-01,-9.6583334729653125E-01,-1.4580456841874659E-01,-9.6615047725806091E-01,-1.4555166331180919E-01,-9.6488860448854741E-01,-1.4490182323940429E-01,-9.5950436391401384E-01,-1.4551536846160890E-01,-9.6155251884460458E-01,
1.0400000000000001E-00,-1.5295337154603680E-01,-9.6444038542223343E-01,-1.5243231010148270E-01,-9.6489981430840133E-01,-1.5219223816904351E-01,-9.6364704267539547E-01,-1.5147886427239390E-01,-9.5818325685446193E-01,-1.5206992161273961E-01,-9.6019896364212054E-01,
1.0450000000000000E-00,-1.5957939879508179E-01,-9.6345520140601504E-01,-1.5896115112791251E-01,-9.6388676709568455E-01,-1.5874622981589151E-01,-9.6266390164916049E-01,-1.5802935988906561E-01,-9.5722867843949599E-01,-1.5870444476604459E-01,-9.5924483299255392E-01,
1.0500000000000001E-00,-1.6690843360334889E-01,-9.6245674847352680E-01,-1.6625739298454009E-01,-9.6288830981708284E-01,-1.6603612077591859E-01,-9.6165938260294814E-01,-1.6528475335088511E-01,-9.5623114436243917E-01,-1.6590184617042539E-01,-9.5819777107238779E-01,
1.0550000000000000E-00,-1.7448144999022819E-01,-9.6177164367765000E-01,-1.7387647231742381E-01,-9.6227580498289456E-01,-1.7367716112899320E-01,-9.6101895211557520E-01,-1.7287898540292060E-01,-9.5550155689992711E-01,-1.7346118855476381E-01,-9.5750664949417119E-01,
1.0600000000000001E-00,-1.8245264926886900E-01,-9.6072280152427680E-01,-1.8192015795111810E-01,-9.6118432707366497E-01,-1.8163396173541299E-01,-9.5991960385614628E-01,-1.8083945615245819E-01,-9.5429541763499792E-01,-1.8142026972770700E-01,-9.5639701271057143E-01,
1.0649999999999999E-00,-1.9065528157125389E-01,-9.5983230169856382E-01,-1.9014012815387840E-01,-9.6036641838387493E-01,-1.8986897429584379E-01,-9.5900949709029248E-01,-1.8901869807771310E-01,-9.5338086301244540E-01,-1.8962518632411959E-01,-9.5548094892501834E-01,
1.0700000000000000E-00,-1.9938616721887489E-01,-9.5849294383791317E-01,-1.9891497831851121E-01,-9.5898637514468710E-01,-1.9857861862412440E-01,-9.5767581596376705E-01,-1.9774527420371871E-01,-9.5193071638919080E-01,-1.9844663953781130E-01,-9.5409199237823517E-01,
1.0749999999999999E-00,-2.0793595701026221E-01,-9.5696826382727718E-01,-2.0754480588182950E-01,-9.5739372504144860E-01,-2.0727574825645401E-01,-9.5609369428874191E-01,-2.0624437982585761E-01,-9.5028109924534920E-01,-2.0694115281105049E-01,-9.5245130252838150E-01,
1.0800000000000000E-00,-2.1681737710388069E-01,-9.5501993256323803E-01,-2.1655539279500649E-01,-9.5545402111685152E-01,-2.1618689954204770E-01,-9.5415700966136319E-01,-2.1497241069341741E-01,-9.4827864714415921E-01,-2.1573833191394809E-01,-9.5052226400375373E-01,
1.0849999999999999E-00,-2.2569654013382270E-01,-9.5307695790066960E-01,-2.2546261365179129E-01,-9.5355290813812643E-01,-2.2504337327135790E-01,-9.5228743191944054E-01,-2.2376126323762210E-01,-9.4630710822988306E-01,-2.2459202361106881E-01,-9.4854274702072161E-01,
1.0900000000000002E-00,-2.3405694503638341E-01,-9.5087101305478483E-01,-2.3377398720931791E-01,-9.5132241098826265E-01,-2.3332175478163211E-01,-9.5006093171455674E-01,-2.3188492644962011E-01,-9.4410500202361480E-01,-2.3270609414577489E-01,-9.4631586885452290E-01,
1.0950000000000000E-00,-2.4237915747967831E-01,-9.4865885407415296E-01,-2.4216840607548021E-01,-9.4914743022588199E-01,-2.4180078495795879E-01,-9.4785244710698968E-01,-2.4019440556116650E-01,-9.4184840711397133E-01,-2.4113954114913941E-01,-9.4418038034439100E-01,
1.1000000000000001E-00,-2.5066526047228310E-01,-9.4587689151612120E-01,-2.5046931049938642E-01,-9.4637504258073313E-01,-2.5003534541998340E-01,-9.4509363939253099E-01,-2.4819313198883980E-01,-9.3912313359608790E-01,-2.4925678765773779E-01,-9.4144064950943018E-01,
