% Version 1.00
%
%freq[Hz],re:Agua,im:Agua,re:concentracao 0,1g/L,im:concentracao 0,1g/L,re:concentracao 0,5g/L,im:concentracao 0,5g/L,re:concentracao 1,0g/L,im:concentracao 1,0g/L
1.0000000000000001E-00,-1.3538672154126011E-01,-9.6597997086376197E-01,-1.3564775044402330E-01,-9.6614556796164297E-01,-1.3551774940138170E-01,-9.6604529709459386E-01,-1.3368604425192071E-01,-9.6655553539269978E-01,
1.0049999999999999E-00,-1.4717112659555859E-01,-9.6291990271553118E-01,-1.4750612703384480E-01,-9.6310096106067833E-01,-1.4729934594782251E-01,-9.6294239058938280E-01,-1.4521201059197289E-01,-9.6368852316226006E-01,
1.0100000000000000E-00,-1.5873645370366959E-01,-9.5925199888819646E-01,-1.5918285064393389E-01,-9.5945810606484683E-01,-1.5886210882219670E-01,-9.5928276977128446E-01,-1.5635747850316009E-01,-9.6025589347897711E-01,
1.0149999999999999E-00,-1.7026762536714149E-01,-9.5501220390788333E-01,-1.7085192141811209E-01,-9.5521441843214128E-01,-1.7040441045368410E-01,-9.5516041204132707E-01,-1.6735351262762940E-01,-9.5643801701392617E-01,
1.0200000000000000E-00,-1.8236346464042019E-01,-9.5019374187251682E-01,-1.8324409975551520E-01,-9.5025052131123033E-01,-1.8265340907410171E-01,-9.5035834756644444E-01,-1.7890903018634369E-01,-9.5200578084410681E-01,
1.0249999999999999E-00,-1.9495699365875080E-01,-9.4516745941618041E-01,-1.9588766533378910E-01,-9.4499703175502092E-01,-1.9530406887026949E-01,-9.4534822850121025E-01,-1.9059065456150839E-01,-9.4766967613823694E-01,
1.0300000000000000E-00,-2.0882453201922860E-01,-9.3930755765607465E-01,-2.0982692973662609E-01,-9.3895804799837568E-01,-2.0927657684955489E-01,-9.3941689961836450E-01,-2.0340626201196771E-01,-9.4287570120841657E-01,
1.0349999999999998E-00,-2.2557829264888860E-01,-9.3209948753991423E-01,-2.2668756201863230E-01,-9.3153547163289430E-01,-2.2609945194769099E-01,-9.3222205841467376E-01,-2.1867149406244660E-01,-9.3741650839616875E-01,
1.0400000000000001E-00,-2.4478084251065871E-01,-9.2126476270392088E-01,-2.4594269779821690E-01,-9.2048679060331806E-01,-2.4528419463276541E-01,-9.2141667303716557E-01,-2.3599022958915900E-01,-9.2953461802399784E-01,
1.0450000000000000E-00,-2.6699546191382922E-01,-9.0301673147065431E-01,-2.6819702738249968E-01,-9.0182915328173296E-01,-2.6746808670737532E-01,-9.0313876142068850E-01,-2.5603156410839362E-01,-9.1659119461733829E-01,
1.0500000000000001E-00,-2.9114562950636069E-01,-8.7217933960551097E-01,-2.9255019560280349E-01,-8.7027639875990681E-01,-2.9169283026641629E-01,-8.7243119539476777E-01,-2.7900115283829202E-01,-8.9578967284383015E-01,
