% Version 1.00
%
%freq[Hz],re:Agua,im:Agua,re:concentracao 0,1g/L,im:concentracao 0,1g/L,re:concentracao 0,5g/L,im:concentracao 0,5g/L,re:concentracao 0,75g/L,im:concentracao 0,75g/L,re:concentracao 1,0g/L,im:concentracao 1,0g/L
1.0000000000000000E+00,-9.7458973923907843E-02,2.8008618479286498E-02,-9.7606743309740257E-02,2.8448174882568369E-02,-9.8011028416226914E-02,2.8607238945713549E-02,-9.8123469337541777E-02,2.8658053890408989E-02,-9.8141956768636934E-02,2.8792880639201181E-02,
1.0049999999999999E+00,-9.6529354627194891E-02,2.9203684837700680E-02,-9.6637625083086098E-02,2.9629291359784319E-02,-9.7009642197597862E-02,2.9762224115149279E-02,-9.7123351328439897E-02,2.9812151955752320E-02,-9.7163110065416836E-02,2.9969883279135301E-02,
1.0100000000000000E+00,-9.5662436149016025E-02,2.8911475854658111E-02,-9.5728132676325170E-02,2.9343130098728711E-02,-9.6077168697873999E-02,2.9471182808996250E-02,-9.6185106079466259E-02,2.9541060030600211E-02,-9.6236242248985540E-02,2.9707571807230802E-02,
1.0149999999999999E+00,-9.5340859154357790E-02,3.0709247808148300E-02,-9.5333766762937575E-02,3.1176695908743769E-02,-9.5646320987963301E-02,3.1277414629588322E-02,-9.5764916955328266E-02,3.1380271289395897E-02,-9.5838431565572924E-02,3.1554327140531961E-02,
1.0200000000000000E+00,-9.5033136990560999E-02,3.1823334246714220E-02,-9.4929063384659812E-02,3.2324953369688630E-02,-9.5202426585727307E-02,3.2465931073675500E-02,-9.5317532401245436E-02,3.2580599557559833E-02,-9.5392460225478287E-02,3.2761563705568437E-02,
1.0249999999999999E+00,-9.2919980067929911E-02,3.3381499431124700E-02,-9.2700279797484936E-02,3.3893400998356117E-02,-9.2941344443468799E-02,3.4048478797022608E-02,-9.3035968475883996E-02,3.4195961617342480E-02,-9.3107424237006034E-02,3.4395568492671898E-02,
1.0300000000000000E+00,-9.3021816998670875E-02,3.5571492346612117E-02,-9.2698535273864222E-02,3.6073642736150303E-02,-9.2902022038956145E-02,3.6290873851758387E-02,-9.2926536578653463E-02,3.6451785618235762E-02,-9.3002818108202823E-02,3.6614401231915103E-02,
1.0349999999999999E+00,-9.1592381263369105E-02,3.7394166191980299E-02,-9.1161455432670901E-02,3.7859791530600741E-02,-9.1284077366839009E-02,3.8125558857840330E-02,-9.1284293767603247E-02,3.8275685578632722E-02,-9.1372869573822540E-02,3.8434615831620708E-02,
1.0400000000000000E+00,-9.0317253131721398E-02,3.8703640885140472E-02,-8.9814626590713140E-02,3.9165818464765870E-02,-8.9835305148608366E-02,3.9477014914879059E-02,-8.9826982622473989E-02,3.9581677994826023E-02,-8.9906696154304522E-02,3.9727905362085501E-02,
1.0449999999999999E+00,-8.8874088399036058E-02,4.1528592999539031E-02,-8.8333077876776744E-02,4.1982422349628443E-02,-8.8266989742091628E-02,4.2249509038199171E-02,-8.8260371338067703E-02,4.2381056500555563E-02,-8.8337835453160235E-02,4.2490276748896882E-02,
1.0500000000000000E+00,-8.7491995701445210E-02,4.4453517842764453E-02,-8.6873040566163101E-02,4.4902343539783507E-02,-8.6778338292915397E-02,4.5177587252956487E-02,-8.6740260867046032E-02,4.5271915706564810E-02,-8.6838566437392975E-02,4.5375495711955760E-02,
1.0549999999999999E+00,-8.4295773481617292E-02,4.5484958873454787E-02,-8.3633441648965440E-02,4.5910739085196252E-02,-8.3495076199452040E-02,4.6174604605066658E-02,-8.3459463856626878E-02,4.6228130121504590E-02,-8.3546354274641896E-02,4.6332922271198562E-02,
