% Version 1.00
%
%freq[Hz],re:Agua,im:Agua,re:concentracao 0,1g/L,im:concentracao 0,1g/L,re:concentracao 0,5g/L,im:concentracao 0,5g/L,re:concentracao 1,0g/L,im:concentracao 1,0g/L
1.0000000000000000E+00,-9.7928733042399435E-02,2.9918470808480629E-02,-9.9005137594793596E-02,2.8892865174268281E-02,-9.8944937178201173E-02,2.8945210344896020E-02,-9.8905018760831465E-02,2.8952144118988579E-02,
1.0049999999999999E+00,-9.6946083963487376E-02,3.1113426532424888E-02,-9.8091670217071908E-02,3.0125530849952151E-02,-9.8057357103310719E-02,3.0180123768728799E-02,-9.8002277323154030E-02,3.0194165432751441E-02,
1.0100000000000000E+00,-9.6052694873125455E-02,3.0836329896006692E-02,-9.7264683059366988E-02,2.9889669313354551E-02,-9.7215626604436833E-02,2.9945065261269620E-02,-9.7183603075749248E-02,2.9956200756135760E-02,
1.0149999999999999E+00,-9.5638582165836997E-02,3.2679738814573589E-02,-9.6931088318024716E-02,3.1750963863993439E-02,-9.6883419173788649E-02,3.1804919566128548E-02,-9.6858931231803780E-02,3.1816785669304820E-02,
1.0200000000000000E+00,-9.5232019246555347E-02,3.3848298695198953E-02,-9.6568521181494171E-02,3.2934634896344642E-02,-9.6534769849697138E-02,3.2984848201623701E-02,-9.6498185004919940E-02,3.3008955897801520E-02,
1.0249999999999999E+00,-9.2994108128078068E-02,3.5419338156344932E-02,-9.4362095173868038E-02,3.4519915517313003E-02,-9.4336866559062982E-02,3.4562570012550128E-02,-9.4313883305398444E-02,3.4584571604487080E-02,
1.0300000000000000E+00,-9.2978801865389898E-02,3.7620365144592272E-02,-9.4351369419503450E-02,3.6711069813240328E-02,-9.4360903658912088E-02,3.6749663795088892E-02,-9.4314223720539103E-02,3.6744934420162592E-02,
1.0349999999999999E+00,-9.1415044719079866E-02,3.9426639188905752E-02,-9.2807518896494440E-02,3.8449760882419248E-02,-9.2812246433360460E-02,3.8496540409114537E-02,-9.2786310237457287E-02,3.8501240643652283E-02,
1.0400000000000000E+00,-9.0028334667432888E-02,4.0736900772420551E-02,-9.1463529023822543E-02,3.9710820042733783E-02,-9.1450223124588198E-02,3.9750443881967253E-02,-9.1425573087348957E-02,3.9747228441968700E-02,
1.0449999999999999E+00,-8.8519993002639449E-02,4.3529401505715527E-02,-8.9958449210662650E-02,4.2459926467844487E-02,-8.9931698678704847E-02,4.2475190914900290E-02,-8.9919396576107799E-02,4.2449740505267120E-02,
1.0500000000000000E+00,-8.7070521535927550E-02,4.6459903228715252E-02,-8.8479569944459172E-02,4.5339025534317109E-02,-8.8476401920351444E-02,4.5333590030726789E-02,-8.8465641287044400E-02,4.5304447295573293E-02,
1.0549999999999999E+00,-8.3800797634847796E-02,4.7434241982463182E-02,-8.5192614823639032E-02,4.6292936497906570E-02,-8.5167132035942547E-02,4.6279069759501822E-02,-8.5193015838874522E-02,4.6248655666091307E-02,
1.0600000000000001E+00,-8.0800494286556709E-02,4.9331000952723983E-02,-8.2129440388441416E-02,4.8178334233344833E-02,-8.2132668432155165E-02,4.8114415269400947E-02,-8.2132549402043772E-02,4.8119161660508593E-02,
1.0649999999999999E+00,-7.8434714137973788E-02,5.0388198594180193E-02,-7.9692067856839827E-02,4.9202551887018733E-02,-7.9685597160951721E-02,4.9161476758949212E-02,-7.9665887835440999E-02,4.9145792688444073E-02,
1.0700000000000001E+00,-7.4935222528239143E-02,5.0235022864590390E-02,-7.6106181089342778E-02,4.9019576787316207E-02,-7.6103954028675244E-02,4.8976479363499310E-02,-7.6075135120297857E-02,4.8939464889047719E-02,
1.0750000000000000E+00,-7.2413552742482096E-02,5.0234213015709968E-02,-7.3458129861685040E-02,4.8987753875229072E-02,-7.3450670946644453E-02,4.8949782068954631E-02,-7.3411224231657746E-02,4.8920941225295042E-02,
1.0800000000000001E+00,-7.1419837599549951E-02,4.9015961213777832E-02,-7.2364647834670462E-02,4.7734838346739132E-02,-7.2339405917984476E-02,4.7699603577949917E-02,-7.2298712465414749E-02,4.7682359312781461E-02,
1.0850000000000000E+00,-6.8861721689992453E-02,4.8349081926246033E-02,-6.9705368559271064E-02,4.7045787085663392E-02,-6.9658250191006035E-02,4.7006569491364308E-02,-6.9617186692513280E-02,4.6981473647025457E-02,
1.0900000000000001E+00,-6.7591229757660409E-02,4.6864032522702763E-02,-6.8353408198767771E-02,4.5540212832733157E-02,-6.8300885281442264E-02,4.5502230040390793E-02,-6.8250116935679783E-02,4.5471560205546498E-02,
1.0950000000000000E+00,-6.6556018791017066E-02,4.5338820927682759E-02,-6.7237185968133384E-02,4.3980339093088093E-02,-6.7163959253708355E-02,4.3976349887346507E-02,-6.7112582262965403E-02,4.3920971300620053E-02,
1.1000000000000001E+00,-6.6090161708560385E-02,4.3767857031606502E-02,-6.6685759630895403E-02,4.2412062614994459E-02,-6.6594929687363760E-02,4.2427635078921513E-02,-6.6570221518562178E-02,4.2378390800372083E-02,
1.1050000000000000E+00,-6.5362057230197862E-02,4.3341652481066917E-02,-6.5895188345315672E-02,4.2002185644097099E-02,-6.5771479398751845E-02,4.2015721307800312E-02,-6.5748563332366658E-02,4.1984566982233670E-02,
1.1100000000000001E+00,-6.4718497540238507E-02,4.2493636846655032E-02,-6.5195515238394064E-02,4.1191758532897062E-02,-6.5018799900377372E-02,4.1198369097531821E-02,-6.5019793362722636E-02,4.1174167202132662E-02,
1.1150000000000000E+00,-6.3728615127567112E-02,4.0979990083321441E-02,-6.4090023482506281E-02,3.9720093657849953E-02,-6.3897587751318083E-02,3.9701098650628298E-02,-6.3885446906273832E-02,3.9697341346534049E-02,
1.1200000000000001E+00,-6.1329687514136227E-02,4.1881777669957883E-02,-6.1575742740145982E-02,4.0612709575362768E-02,-6.1398701412492533E-02,4.0569865010224922E-02,-6.1410558647742100E-02,4.0577073321209037E-02,
1.1250000000000000E+00,-5.9493172653921227E-02,4.2109254599440218E-02,-5.9595429404704497E-02,4.0839039055344639E-02,-5.9454716408655101E-02,4.0795073209153682E-02,-5.9457586747552429E-02,4.0820256038509528E-02,
1.1299999999999999E+00,-5.5737822809516682E-02,4.3131950019489843E-02,-5.5657028475181773E-02,4.1830530522177077E-02,-5.5516965833719893E-02,4.1798119708908697E-02,-5.5538436576306319E-02,4.1806576976519953E-02,
1.1350000000000000E+00,-4.9706983510714162E-02,4.3456879467087907E-02,-4.9394385634690827E-02,4.2054461716680723E-02,-4.9245818723483437E-02,4.2041849264667371E-02,-4.9308379623476957E-02,4.2050638907131198E-02,
1.1399999999999999E+00,-4.3954034613895632E-02,4.3323324670825919E-02,-4.3331916681831957E-02,4.1763649187571979E-02,-4.3149962783449410E-02,4.1741218096963129E-02,-4.3251478569562837E-02,4.1790034089590540E-02,
1.1450000000000000E+00,-3.5283736023223371E-02,4.2927384163375472E-02,-3.4239013992803990E-02,4.1108601177209401E-02,-3.4020093515451967E-02,4.1061944807140510E-02,-3.4153346834330529E-02,4.1141727082519550E-02,
1.1499999999999999E+00,-2.4814236452385161E-02,4.0245593156671353E-02,-2.3158225609196281E-02,3.8028305940949692E-02,-2.2916742643917430E-02,3.7956628272980963E-02,-2.3077575891606750E-02,3.8047634733045961E-02,
1.1550000000000000E+00,-1.1426884175247750E-02,3.6957488163657612E-02,-8.9314504887722575E-03,3.4102981167281929E-02,-8.6354828148813637E-03,3.3969483681608743E-02,-8.8540382163488432E-03,3.4099694520068141E-02,
1.1599999999999999E+00,5.2285164871468809E-03,3.0722337472103699E-02,8.9494991356667206E-03,2.6775603670434339E-02,9.3595087614515137E-03,2.6575948082305879E-02,9.0283430210079969E-03,2.6767427293626720E-02,
1.1650000000000000E+00,2.5470177829321341E-02,2.0371143887273919E-02,3.1000821169723570E-02,1.4547024867156399E-02,3.1552232346220940E-02,1.4191715025911850E-02,3.1077647392574279E-02,1.4512866862561291E-02,
1.1699999999999999E+00,5.2756233996282417E-02,2.2685216872534030E-03,6.0988635627019012E-02,-7.1552490473235130E-03,6.1766813846081403E-02,-7.8357309168330981E-03,6.1109513764745417E-02,-7.2464732907302123E-03,
1.1750000000000000E+00,8.7868195546379646E-02,-3.1589646403299657E-02,9.9979379231161014E-02,-4.8752101801261112E-02,1.0102417619958450E-01,-5.0108957992078332E-02,1.0015003839938270E-01,-4.8994024644490528E-02,
1.1799999999999999E+00,1.3298367433362060E-01,-9.6132598967969621E-02,1.4818110054606271E-01,-1.3249219721737199E-01,1.4938870513082070E-01,-1.3557421360893440E-01,1.4832320564135679E-01,-1.3304576553307981E-01,
1.1850000000000001E+00,1.7389769458847021E-01,-2.4123546685503899E-01,1.6671658075140691E-01,-3.2687843972664898E-01,1.6521251421138219E-01,-3.3412401441887951E-01,1.6630912028829109E-01,-3.2808481364039987E-01,
1.1899999999999999E+00,3.7720795189489113E-02,-5.3423973960196491E-01,-1.3126990949501580E-01,-6.0420755477618160E-01,-1.4590716706893281E-01,-6.0566578545853278E-01,-1.3369777965783450E-01,-6.0401327213032119E-01,
