% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:Trc14_S11,im:Trc14_S11,
1.000000000000000E+009,-1.289534922602299E-001,-9.729546754243091E-001,-9.900513759479360E-002,2.889286517426828E-002,
1.005000000000000E+009,-1.380359194606870E-001,-9.715434076124261E-001,-9.809167021707191E-002,3.012553084995215E-002,
1.010000000000000E+009,-1.467627150580342E-001,-9.695002945550014E-001,-9.726468305936699E-002,2.988966931335455E-002,
1.015000000000000E+009,-1.552801716396042E-001,-9.674652442088120E-001,-9.693108831802472E-002,3.175096386399344E-002,
1.020000000000000E+009,-1.636234047912803E-001,-9.649971042990420E-001,-9.656852118149417E-002,3.293463489634464E-002,
1.025000000000000E+009,-1.714297637707325E-001,-9.623631938884847E-001,-9.436209517386804E-002,3.451991551731300E-002,
1.030000000000000E+009,-1.790322817973589E-001,-9.602441310530741E-001,-9.435136941950345E-002,3.671106981324033E-002,
1.035000000000000E+009,-1.867176689967064E-001,-9.583410488507330E-001,-9.280751889649444E-002,3.844976088241925E-002,
1.040000000000000E+009,-1.940500047560511E-001,-9.568312097845697E-001,-9.146352902382254E-002,3.971082004273378E-002,
1.045000000000000E+009,-2.016271398235257E-001,-9.556604241837248E-001,-8.995844921066265E-002,4.245992646784449E-002,
1.050000000000000E+009,-2.099885753015899E-001,-9.543672469638713E-001,-8.847956994445917E-002,4.533902553431711E-002,
1.055000000000000E+009,-2.187244345332650E-001,-9.531509052896472E-001,-8.519261482363903E-002,4.629293649790657E-002,
1.060000000000000E+009,-2.279151352676702E-001,-9.514424662329053E-001,-8.212944038844142E-002,4.817833423334483E-002,
1.065000000000000E+009,-2.373000326657931E-001,-9.499636484624366E-001,-7.969206785683983E-002,4.920255188701873E-002,
1.070000000000000E+009,-2.472598028381631E-001,-9.479080545121243E-001,-7.610618108934278E-002,4.901957678731621E-002,
1.075000000000000E+009,-2.570847975444279E-001,-9.455051292899031E-001,-7.345812986168504E-002,4.898775387522907E-002,
1.080000000000000E+009,-2.672920033508588E-001,-9.427952944229252E-001,-7.236464783467046E-002,4.773483834673913E-002,
1.085000000000000E+009,-2.777515421584845E-001,-9.399916548156202E-001,-6.970536855927106E-002,4.704578708566339E-002,
1.090000000000000E+009,-2.875314980657541E-001,-9.368758770272327E-001,-6.835340819876777E-002,4.554021283273316E-002,
1.095000000000000E+009,-2.977174888782525E-001,-9.336473611999764E-001,-6.723718596813338E-002,4.398033909308809E-002,
1.100000000000000E+009,-3.078262271764599E-001,-9.297598418758248E-001,-6.668575963089540E-002,4.241206261499446E-002,
1.105000000000000E+009,-3.181503209069402E-001,-9.262969806784265E-001,-6.589518834531567E-002,4.200218564409710E-002,
1.110000000000000E+009,-3.284152110003737E-001,-9.222696271341038E-001,-6.519551523839406E-002,4.119175853289706E-002,
1.115000000000000E+009,-3.390169838427874E-001,-9.180441599791254E-001,-6.409002348250628E-002,3.972009365784995E-002,
