% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:Trc14_S11,im:Trc14_S11,
1.145000000000000E+009,-4.145927426089097E-001,-8.861273261549044E-001,-3.460906325003625E-002,4.116836376656977E-002,
1.150000000000000E+009,-4.306018780200372E-001,-8.774088192417975E-001,-2.357762853071859E-002,3.816082063088663E-002,
1.155000000000000E+009,-4.493691763577922E-001,-8.672485518917924E-001,-9.454305378969307E-003,3.433561919747376E-002,
1.160000000000000E+009,-4.712645345192046E-001,-8.542777832105795E-001,8.237995271439862E-003,2.721015854671982E-002,
1.165000000000000E+009,-4.971848571640571E-001,-8.362058849912512E-001,3.003349899960489E-002,1.531052709775135E-002,
1.170000000000000E+009,-5.290714608888087E-001,-8.091511534190654E-001,5.962056772850152E-002,-5.777961208478990E-003,
1.175000000000000E+009,-5.686196517598624E-001,-7.646602674771974E-001,9.800515372594884E-002,-4.601981891773006E-002,
1.180000000000000E+009,-6.152290232608777E-001,-6.798902164283354E-001,1.458787087068099E-001,-1.264238670988260E-001,
1.185000000000000E+009,-6.293793312311313E-001,-4.955278771258541E-001,1.693878150015949E-001,-3.125284061016331E-001,
1.190000000000000E+009,-3.521319628816835E-001,-2.368217175903813E-001,-1.018081401302613E-001,-5.993002757061285E-001,
1.195000000000000E+009,2.081662494568069E-002,-5.201231180629832E-001,-5.163050085438357E-001,-3.342771469897362E-001,
1.200000000000000E+009,-5.944986013793318E-002,-7.798736952810454E-001,-4.616375395585251E-001,-5.539373485034018E-002,
1.205000000000000E+009,-1.654224757698198E-001,-8.577919490200936E-001,-3.663026123052405E-001,3.704876717229325E-002,
1.210000000000000E+009,-2.361913230479256E-001,-8.808862248338112E-001,-3.028723818361794E-001,7.048111613692432E-002,
1.215000000000000E+009,-2.847484680760711E-001,-8.869578155063549E-001,-2.619225810096614E-001,8.438535434457252E-002,
1.220000000000000E+009,-3.204584829241333E-001,-8.867210571467267E-001,-2.329859335739641E-001,8.985501018894934E-002,
1.225000000000000E+009,-3.482246325734807E-001,-8.838170734136055E-001,-2.128965986542088E-001,9.210103836740503E-002,
1.230000000000000E+009,-3.712180653088771E-001,-8.793289677532011E-001,-1.987226045155919E-001,9.407290990243976E-002,
1.235000000000000E+009,-3.905680090888323E-001,-8.744528577826500E-001,-1.864020108425079E-001,9.516891855967012E-002,
1.240000000000000E+009,-4.077228805445471E-001,-8.689257870336745E-001,-1.785340271136632E-001,9.490371455107206E-002,
1.245000000000000E+009,-4.231128865194781E-001,-8.639787950020132E-001,-1.699395018042395E-001,9.459415481786974E-002,
