% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:Trc14_S11,im:Trc14_S11,
1.000000000000000E+009,-1.293980594782137E-001,-9.720278221901683E-001,-9.801102841622691E-002,2.860723894571355E-002,
1.005000000000000E+009,-1.384888378832789E-001,-9.705788082805050E-001,-9.700964219759786E-002,2.976222411514928E-002,
1.010000000000000E+009,-1.471997417073971E-001,-9.686181183730275E-001,-9.607716869787400E-002,2.947118280899625E-002,
1.015000000000000E+009,-1.556868289618023E-001,-9.665234077038379E-001,-9.564632098796330E-002,3.127741462958832E-002,
1.020000000000000E+009,-1.640907630480508E-001,-9.640182045823573E-001,-9.520242658572731E-002,3.246593107367550E-002,
1.025000000000000E+009,-1.718452630629512E-001,-9.614521974186727E-001,-9.294134444346880E-002,3.404847879702261E-002,
1.030000000000000E+009,-1.794673513307488E-001,-9.593151257332301E-001,-9.290202203895615E-002,3.629087385175839E-002,
1.035000000000000E+009,-1.870756205312265E-001,-9.574351924236810E-001,-9.128407736683901E-002,3.812555885784033E-002,
1.040000000000000E+009,-1.945490242512604E-001,-9.560216814765771E-001,-8.983530514860837E-002,3.947701491487906E-002,
1.045000000000000E+009,-2.022227784324163E-001,-9.547853440506136E-001,-8.826698974209163E-002,4.224950903819917E-002,
1.050000000000000E+009,-2.106674725082926E-001,-9.534547456468974E-001,-8.677833829291540E-002,4.517758725295649E-002,
1.055000000000000E+009,-2.194277098459340E-001,-9.522760795819750E-001,-8.349507619945204E-002,4.617460460506666E-002,
1.060000000000000E+009,-2.285747300617029E-001,-9.505001150707398E-001,-8.048401575731488E-002,4.806950601734730E-002,
1.065000000000000E+009,-2.379945800098167E-001,-9.489427810969662E-001,-7.811901317164788E-002,4.912375220178884E-002,
1.070000000000000E+009,-2.478694002371767E-001,-9.468465914222015E-001,-7.461352393067980E-002,4.895883826064870E-002,
1.075000000000000E+009,-2.576609814049466E-001,-9.445318918980514E-001,-7.207810974398488E-002,4.896865375392635E-002,
1.080000000000000E+009,-2.678296057255808E-001,-9.417844591207794E-001,-7.105302593797308E-002,4.776913145695859E-002,
1.085000000000000E+009,-2.781830060872778E-001,-9.389680364913602E-001,-6.842730028739263E-002,4.711392174381034E-002,
1.090000000000000E+009,-2.880373089093630E-001,-9.358964796506628E-001,-6.708210737387703E-002,4.563189358915420E-002,
1.095000000000000E+009,-2.981713935907202E-001,-9.326772614769376E-001,-6.592044588172109E-002,4.406506928083299E-002,
1.100000000000000E+009,-3.083501870593158E-001,-9.287669205456499E-001,-6.529590331927587E-002,4.243366134326393E-002,
1.105000000000000E+009,-3.187312341980180E-001,-9.253854372840804E-001,-6.438936452724593E-002,4.194623460400596E-002,
1.110000000000000E+009,-3.290567265928253E-001,-9.213046006703916E-001,-6.349853902280589E-002,4.099501593584726E-002,
1.115000000000000E+009,-3.397532885616007E-001,-9.169737531816931E-001,-6.218790795908605E-002,3.933398256965327E-002,
1.120000000000000E+009,-3.508120052956512E-001,-9.123525021485159E-001,-5.946647348294785E-002,4.001385492631357E-002,
1.125000000000000E+009,-3.624533752616490E-001,-9.080650193288747E-001,-5.723649620101273E-002,4.001792031095069E-002,
1.130000000000000E+009,-3.747632054421603E-001,-9.033051211760368E-001,-5.297451217099186E-002,4.077470458744011E-002,
1.135000000000000E+009,-3.880313363640879E-001,-8.975384677441471E-001,-4.633992953918918E-002,4.074443242040802E-002,
1.140000000000000E+009,-4.018691010926676E-001,-8.912464307813142E-001,-3.977655964274474E-002,4.017890063726630E-002,
1.145000000000000E+009,-4.174420784692156E-001,-8.838554158259337E-001,-3.002717278896112E-002,3.914402133603543E-002,
1.150000000000000E+009,-4.341385374213219E-001,-8.744836570288698E-001,-1.811466557131281E-002,3.551682061623928E-002,
1.155000000000000E+009,-4.539979297151777E-001,-8.633745316038464E-001,-2.711238293609551E-003,3.076972288934635E-002,
1.160000000000000E+009,-4.774668783488653E-001,-8.487564262896732E-001,1.685837721657347E-002,2.204805478772333E-002,
1.165000000000000E+009,-5.057198970363732E-001,-8.276768015218405E-001,4.130149565431891E-002,7.241036140380569E-003,
1.170000000000000E+009,-5.408795000527351E-001,-7.947512979832955E-001,7.485080137110035E-002,-1.969466282069233E-002,
1.175000000000000E+009,-5.844656390135630E-001,-7.371069961300777E-001,1.183365272809329E-001,-7.326459457743310E-002,
1.180000000000000E+009,-6.279619887712611E-001,-6.193031103818213E-001,1.658115055791098E-001,-1.880870114421377E-001,
1.185000000000000E+009,-5.672799429386995E-001,-3.697993618602096E-001,1.171986171478250E-001,-4.478199153523040E-001,
1.190000000000000E+009,-1.149473774930543E-001,-2.988851574034789E-001,-3.495176310862210E-001,-5.548102915496193E-001,
1.195000000000000E+009,4.897787761314098E-003,-6.718949670916745E-001,-5.112542175167016E-001,-1.757666545113412E-001,
1.200000000000000E+009,-1.097419861880033E-001,-8.263794415740235E-001,-4.120018579276625E-001,-2.718545561101276E-003,
1.205000000000000E+009,-1.979760623936922E-001,-8.715531557924601E-001,-3.322784099715884E-001,5.432718197651036E-002,
1.210000000000000E+009,-2.567346780052888E-001,-8.849643283761128E-001,-2.804058357601377E-001,7.682020446687167E-002,
